id,listing_url,host_id,host_total_listings_count,latitude,longitude,property_type,room_type,price,minimum_nights,maximum_nights,availability_365,number_of_reviews
614142113839463296,https://www.airbnb.com/rooms/614142113839463291,336821677,14,51.515347,-0.132854,Entire condo,Entire home/apt,374.0,5,365,272,72
29432474,https://www.airbnb.com/rooms/29432474,8588877,2,51.52986,-0.0955,Entire rental unit,Entire home/apt,85.0,4,1125,0,0
615671757600369408,https://www.airbnb.com/rooms/615671757600369370,456602405,1,51.54368,-0.16547,Entire condo,Entire home/apt,128.0,1,1125,0,9
624390870697016832,https://www.airbnb.com/rooms/624390870697016816,57991359,27,51.51241,-0.12393,Entire serviced apartment,Entire home/apt,327.0,3,365,242,7
29449990,https://www.airbnb.com/rooms/29449990,216493324,2,51.55394,-0.03981,Private room in rental unit,Private room,40.0,1,1125,99,180
29484133,https://www.airbnb.com/rooms/29484133,12759753,3,51.56204,-0.07949,Entire rental unit,Entire home/apt,182.0,2,7,0,4
624686835546362112,https://www.airbnb.com/rooms/624686835546362049,42519110,12,51.59547,-0.07404,Private room in townhouse,Private room,55.0,1,365,10,16
29653198,https://www.airbnb.com/rooms/29653198,177700583,2,51.57332,-0.01948,Entire rental unit,Entire home/apt,75.0,14,1125,28,11
29871740,https://www.airbnb.com/rooms/29871740,11258176,1,51.45879,-0.00462,Private room in home,Private room,22.0,5,30,0,0
29938582,https://www.airbnb.com/rooms/29938582,224967268,32,51.51549,-0.05438,Room in serviced apartment,Hotel room,171.0,3,1125,341,0
30120116,https://www.airbnb.com/rooms/30120116,3993692,1,51.44676,-0.06625,Entire condo,Entire home/apt,200.0,5,1125,205,11
626433812692280064,https://www.airbnb.com/rooms/626433812692280015,456234930,12,51.52576,-0.07775,Entire condo,Entire home/apt,145.0,1,365,219,2
628719458151182336,https://www.airbnb.com/rooms/628719458151182274,459502461,1,51.47084,-0.19344,Entire home,Entire home/apt,350.0,1,1125,22,21
629417013705914880,https://www.airbnb.com/rooms/629417013705914932,26486673,3,51.49837,-0.07014,Private room in rental unit,Private room,60.0,30,1125,0,0
30127592,https://www.airbnb.com/rooms/30127592,27527734,3,51.52408,-0.06968,Entire rental unit,Entire home/apt,170.0,12,21,0,2
30144203,https://www.airbnb.com/rooms/30144203,43712942,4,51.58439,-0.08117,Private room in rental unit,Private room,35.0,4,1125,157,21
629584795879414272,https://www.airbnb.com/rooms/629584795879414231,402267688,55,51.52873,-0.11935,Private room in rental unit,Private room,57.0,1,8,316,123
30151919,https://www.airbnb.com/rooms/30151919,90086984,1,51.51264,-0.03571,Entire rental unit,Entire home/apt,95.0,1,1125,0,1
30462541,https://www.airbnb.com/rooms/30462541,228703206,2,51.57136,-0.00918,Private room in home,Private room,60.0,1,1125,0,4
635429462322612352,https://www.airbnb.com/rooms/635429462322612384,461076460,1,51.35424,-0.16842,Entire home,Entire home/apt,250.0,6,14,0,0
635950530634067968,https://www.airbnb.com/rooms/635950530634067981,47395502,5,51.50551,-0.22046,Private room in home,Private room,81.0,2,28,0,65
636042538063648512,https://www.airbnb.com/rooms/636042538063648481,20001519,175,51.49982,-0.19653,Entire rental unit,Entire home/apt,885.0,1,365,355,11
637293877408417408,https://www.airbnb.com/rooms/637293877408417418,222400913,44,51.56132,-0.01016,Entire condo,Entire home/apt,56.0,8,10,345,1
30527478,https://www.airbnb.com/rooms/30527478,229074707,1,51.58381,-0.10394,Private room in home,Private room,45.0,1,8,0,1
639837963043137408,https://www.airbnb.com/rooms/639837963043137411,17307937,4,51.58242402817922,-0.2093901952453647,Entire condo,Entire home/apt,110.0,2,365,89,7
30579119,https://www.airbnb.com/rooms/30579119,10599027,2,51.44259,-0.1584,Entire home,Entire home/apt,250.0,5,15,0,10
639964573744700160,https://www.airbnb.com/rooms/639964573744700134,8514428,3,51.48276,-0.06221,Private room in home,Private room,74.0,2,28,105,55
642701609827130880,https://www.airbnb.com/rooms/642701609827130907,28506501,3,51.4228,-0.16544,Entire condo,Entire home/apt,50.0,4,21,84,0
30894958,https://www.airbnb.com/rooms/30894958,61910940,1,51.52332,-0.1617,Entire rental unit,Entire home/apt,200.0,2,1125,0,3
30953716,https://www.airbnb.com/rooms/30953716,44618273,2,51.48798,-0.14086,Entire rental unit,Entire home/apt,163.0,3,365,325,86
642789732065692416,https://www.airbnb.com/rooms/642789732065692388,385499865,3,51.4741,-0.15308,Private room in casa particular,Private room,55.0,3,6,30,79
31218155,https://www.airbnb.com/rooms/31218155,6252678,1,51.55838,-0.08817,Entire rental unit,Entire home/apt,72.0,2,18,0,1
31252735,https://www.airbnb.com/rooms/31252735,68713681,12,51.51775,-0.03478,Entire home,Entire home/apt,96.0,4,1125,0,15
31257976,https://www.airbnb.com/rooms/31257976,3841767,6,51.54696,-0.07103,Entire rental unit,Entire home/apt,150.0,3,1125,63,11
643369625112733952,https://www.airbnb.com/rooms/643369625112733970,63725622,2,51.56729,-0.03638,Entire condo,Entire home/apt,114.0,2,365,0,4
643436274909527680,https://www.airbnb.com/rooms/643436274909527740,153757782,3,51.46966,-0.17901,Private room in condo,Private room,159.0,1,365,365,1
644022375311292672,https://www.airbnb.com/rooms/644022375311292637,12054787,3,51.48744,-0.20898,Entire condo,Entire home/apt,150.0,2,6,8,12
31459308,https://www.airbnb.com/rooms/31459308,1033744,2,51.54633,-0.07452,Entire rental unit,Entire home/apt,95.0,2,365,0,2
644036529879725952,https://www.airbnb.com/rooms/644036529879726011,410887,3,51.49987,-0.30549,Entire home,Entire home/apt,379.0,6,30,53,7
645333525382303488,https://www.airbnb.com/rooms/645333525382303424,146594021,95,51.48528,-0.16477,Entire townhouse,Entire home/apt,950.0,15,365,365,0
645387627545858816,https://www.airbnb.com/rooms/645387627545858857,450599340,44,51.47512,-0.06512,Entire condo,Entire home/apt,137.0,3,365,90,19
31484017,https://www.airbnb.com/rooms/31484017,110250725,61,51.51599,-0.18005,Room in serviced apartment,Hotel room,796.0,2,90,180,5
31484221,https://www.airbnb.com/rooms/31484221,110250725,61,51.51622,-0.18009,Room in serviced apartment,Hotel room,862.0,2,90,139,8
31742779,https://www.airbnb.com/rooms/31742779,47050321,3,51.45675,-0.10112,Private room in rental unit,Private room,50.0,10,1125,114,7
31858341,https://www.airbnb.com/rooms/31858341,120870213,27,51.53044,-0.12204,Private room in rental unit,Private room,59.0,1,8,169,264
645477594440869120,https://www.airbnb.com/rooms/645477594440869115,17145557,660,51.49461,-0.38743,Entire rental unit,Entire home/apt,164.0,3,56,365,0
645623832241988992,https://www.airbnb.com/rooms/645623832241989046,7933505,3,51.59048857889261,-0.3755530099155859,Entire home,Entire home/apt,187.0,4,10,3,4
649092175409973888,https://www.airbnb.com/rooms/649092175409973840,4259131,3,51.51959,-0.20514,Entire condo,Entire home/apt,400.0,7,365,0,0
31872997,https://www.airbnb.com/rooms/31872997,38705947,1,51.58063,-0.25169,Private room in home,Private room,26.0,1,5,8,40
652703351933657344,https://www.airbnb.com/rooms/652703351933657357,38851959,18,51.4665,-0.25328,Private room in rental unit,Private room,35.0,13,365,312,5
652734130956088320,https://www.airbnb.com/rooms/652734130956088293,5561320,3,51.5543387839231,-0.0372817284792219,Private room in condo,Private room,40.0,10,20,346,2
653327672940740352,https://www.airbnb.com/rooms/653327672940740347,10961046,99,51.492543,-0.1825527,Entire home,Entire home/apt,3218.0,5,90,7,0
31877287,https://www.airbnb.com/rooms/31877287,191689143,5,51.59823,-0.10663,Entire rental unit,Entire home/apt,382.0,3,365,292,91
653403029079451264,https://www.airbnb.com/rooms/653403029079451255,11087764,2,51.48564,-0.23706,Entire condo,Entire home/apt,115.0,15,365,365,1
653497974907557120,https://www.airbnb.com/rooms/653497974907557102,9750924,2,51.55122,-0.07106,Private room in condo,Private room,90.0,1,14,0,5
655238653857436160,https://www.airbnb.com/rooms/655238653857436170,297765625,57,51.51749340000001,-0.1546106,Entire rental unit,Entire home/apt,500.0,30,365,365,0
655598091836844672,https://www.airbnb.com/rooms/655598091836844725,47817978,12,51.50015,-0.18371,Entire rental unit,Entire home/apt,1093.0,5,365,179,0
656240004253095296,https://www.airbnb.com/rooms/656240004253095238,465834166,12,51.50503813148451,-0.0874688476324081,Private room in condo,Private room,98.0,1,30,0,128
31896953,https://www.airbnb.com/rooms/31896953,149258135,5,51.51034,-0.01801,Private room in rental unit,Private room,66.0,21,60,158,58
658275239983835264,https://www.airbnb.com/rooms/658275239983835212,793088,7,51.42851,-0.09612,Private room in condo,Private room,180.0,2,365,356,2
32734211,https://www.airbnb.com/rooms/32734211,246152158,1,51.46895,-0.09338,Private room in home,Private room,70.0,1,120,0,11
658561007571762304,https://www.airbnb.com/rooms/658561007571762315,4202104,1,51.560755049399376,-0.059414617717266,Entire home,Entire home/apt,298.0,5,30,0,2
32749941,https://www.airbnb.com/rooms/32749941,42841560,7,51.48921,-0.02078,Private room in home,Private room,36.0,3,1125,0,11
661379532967924224,https://www.airbnb.com/rooms/661379532967924172,461896647,1,51.51658541860417,-0.2091311663389205,Entire condo,Entire home/apt,310.0,1,1125,211,13
661402692611972736,https://www.airbnb.com/rooms/661402692611972795,33889201,793,51.50173,-0.24686,Entire home,Entire home/apt,528.0,3,365,0,1
661508101464003072,https://www.airbnb.com/rooms/661508101464003114,1673348,1,51.517500505178,-0.2439627693115276,Entire home,Entire home/apt,260.0,5,20,1,19
32751450,https://www.airbnb.com/rooms/32751450,26139034,2,51.4542,-0.10114,Private room in home,Private room,35.0,1,30,343,5
661618636134856064,https://www.airbnb.com/rooms/661618636134856019,94417073,5,51.35265,-0.07118,Private room in home,Private room,45.0,3,365,13,11
32757244,https://www.airbnb.com/rooms/32757244,20346520,4,51.4237,-0.16179,Private room in rental unit,Private room,35.0,2,28,0,2
663661910432974720,https://www.airbnb.com/rooms/663661910432974735,340066355,1,51.58665,-0.13406,Private room in condo,Private room,95.0,1,1125,295,5
32929339,https://www.airbnb.com/rooms/32929339,38067791,1,51.45103,-0.0403,Entire home,Entire home/apt,240.0,5,30,5,5
663852533447625344,https://www.airbnb.com/rooms/663852533447625380,194773045,4,51.608351,-0.2666136,Private room in home,Private room,50.0,5,365,158,48
33208817,https://www.airbnb.com/rooms/33208817,118328958,1,51.5193,-0.21819,Entire townhouse,Entire home/apt,191.0,2,1125,77,78
664124808811602048,https://www.airbnb.com/rooms/664124808811602039,2790422,4,51.46309,-0.10939,Entire condo,Entire home/apt,189.0,7,365,0,0
664279193708602496,https://www.airbnb.com/rooms/664279193708602450,19841395,1,51.39889388801658,0.0141861261634651,Entire home,Entire home/apt,125.0,1,365,365,0
33328935,https://www.airbnb.com/rooms/33328935,156158778,534,51.49794,-0.21387,Entire rental unit,Entire home/apt,635.0,1,1125,0,0
33581989,https://www.airbnb.com/rooms/33581989,191337306,3,51.5100212097168,-0.1939280033111572,Entire rental unit,Entire home/apt,199.0,3,1125,93,21
664800845356087808,https://www.airbnb.com/rooms/664800845356087806,127130038,2,51.44993,-0.13261,Entire condo,Entire home/apt,140.0,2,365,145,2
33670091,https://www.airbnb.com/rooms/33670091,23648035,4,51.46935,-0.05478,Entire rental unit,Entire home/apt,104.0,3,1125,0,6
33671455,https://www.airbnb.com/rooms/33671455,11783772,3,51.47585,-0.01982,Entire rental unit,Entire home/apt,175.0,2,1125,0,40
33675528,https://www.airbnb.com/rooms/33675528,7562722,2,51.50522,-0.00668,Entire condo,Entire home/apt,80.0,2,1125,0,23
667949389398138624,https://www.airbnb.com/rooms/667949389398138605,216883172,3,51.3970984,0.117529,Private room in townhouse,Private room,102.0,1,365,365,2
33866239,https://www.airbnb.com/rooms/33866239,255718796,4,51.53563,-0.12792,Entire rental unit,Entire home/apt,198.0,10,30,57,27
667975743743110016,https://www.airbnb.com/rooms/667975743743110067,88153006,1,51.40767,-0.13666,Entire home,Entire home/apt,199.0,5,1125,8,2
668535234603669760,https://www.airbnb.com/rooms/668535234603669815,57121953,1,51.59744,0.02742,Entire condo,Entire home/apt,95.0,1,1125,0,1
670135423763935232,https://www.airbnb.com/rooms/670135423763935223,339183324,49,51.48231184635551,0.0281038317849871,Entire home,Entire home/apt,133.0,3,365,86,14
33872430,https://www.airbnb.com/rooms/33872430,50052897,6,51.49595,-0.10353,Private room in home,Private room,48.0,3,1125,28,50
670663623871494528,https://www.airbnb.com/rooms/670663623871494575,68561737,2,51.4371266,-0.1659805,Private room in home,Private room,60.0,3,21,214,75
670664584121775360,https://www.airbnb.com/rooms/670664584121775302,269308503,350,51.49534,-0.22958,Entire rental unit,Entire home/apt,275.0,14,1125,355,2
670867019183832832,https://www.airbnb.com/rooms/670867019183832870,446421145,37,51.51937,-0.10878,Entire serviced apartment,Entire home/apt,190.0,3,365,85,4
33892520,https://www.airbnb.com/rooms/33892520,7128231,1,51.52983,-0.21746,Private room in rental unit,Private room,90.0,1,4,156,70
670939083477295360,https://www.airbnb.com/rooms/670939083477295307,156904677,62,51.514011,-0.1592362,Entire condo,Entire home/apt,344.0,8,365,31,0
673994430795987584,https://www.airbnb.com/rooms/673994430795987646,465834166,12,51.50503813148451,-0.087447389960289,Private room in rental unit,Private room,101.0,1,30,73,89
33894160,https://www.airbnb.com/rooms/33894160,3010938,1,51.47661,-0.11492,Entire rental unit,Entire home/apt,130.0,3,1125,53,41
678219707432309120,https://www.airbnb.com/rooms/678219707432309129,142980271,4,51.52546,-0.11993,Private room in condo,Private room,86.0,4,365,65,13
33964293,https://www.airbnb.com/rooms/33964293,147473185,43,51.52157,-0.17666,Entire rental unit,Entire home/apt,258.0,1,1125,0,38
34147847,https://www.airbnb.com/rooms/34147847,9858608,1,51.49529,-0.23288,Entire rental unit,Entire home/apt,100.0,7,1125,0,5
678232682717488640,https://www.airbnb.com/rooms/678232682717488704,23465656,2,51.43401,-0.0957,Entire home,Entire home/apt,130.0,3,365,0,0
34172429,https://www.airbnb.com/rooms/34172429,257999453,1,51.47001,-0.07956,Entire rental unit,Entire home/apt,66.0,2,365,0,12
678713706564304384,https://www.airbnb.com/rooms/678713706564304384,448404304,2,51.54141,0.04893,Private room in bed and breakfast,Private room,45.0,1,30,252,14
678714444649253376,https://www.airbnb.com/rooms/678714444649253408,32247564,2,51.55156,-0.1319,Entire home,Entire home/apt,425.0,5,14,39,2
679513524976800000,https://www.airbnb.com/rooms/679513524976799997,471633259,1,51.51623,-0.05653,Entire condo,Entire home/apt,144.0,2,365,23,12
34191918,https://www.airbnb.com/rooms/34191918,256427437,2,51.543,-0.04628,Private room in rental unit,Private room,55.0,1,14,0,5
679693464924444032,https://www.airbnb.com/rooms/679693464924444049,83567281,1,51.54561466578087,-0.0746636465191841,Entire condo,Entire home/apt,86.0,3,12,7,16
681637045049436288,https://www.airbnb.com/rooms/681637045049436339,101870716,8,51.53896,0.01195,Entire guest suite,Entire home/apt,74.0,7,1125,0,9
681833676397823744,https://www.airbnb.com/rooms/681833676397823794,472228645,1,51.55109,0.15191,Entire guest suite,Entire home/apt,95.0,1,30,0,4
34236654,https://www.airbnb.com/rooms/34236654,6764649,1,51.48227,-0.11363,Entire home,Entire home/apt,95.0,3,28,0,4
682545809449589888,https://www.airbnb.com/rooms/682545809449589875,11494404,10,51.52631,-0.1123,Entire condo,Entire home/apt,177.0,3,120,90,7
682627880191727104,https://www.airbnb.com/rooms/682627880191727052,365037244,3,51.53605,-0.06105,Entire home,Entire home/apt,250.0,4,365,0,3
686020406761204352,https://www.airbnb.com/rooms/686020406761204415,473263348,1,51.47389,-0.16592,Entire condo,Entire home/apt,245.0,2,1125,0,6
686238830467911680,https://www.airbnb.com/rooms/686238830467911619,1961586,1,51.539,-0.07701,Entire condo,Entire home/apt,112.0,2,60,0,24
34434153,https://www.airbnb.com/rooms/34434153,3456576,1,51.53119,-0.09037,Entire rental unit,Entire home/apt,85.0,2,1125,0,8
686671008997065088,https://www.airbnb.com/rooms/686671008997065132,6411516,2,51.474556,-0.091302,Entire condo,Entire home/apt,120.0,3,21,0,11
34641953,https://www.airbnb.com/rooms/34641953,5264889,2,51.57757,-0.11625,Entire rental unit,Entire home/apt,65.0,2,1125,0,0
34663215,https://www.airbnb.com/rooms/34663215,231505429,3,51.53602,-0.13964,Room in hostel,Hotel room,24.0,1,7,247,180
34700067,https://www.airbnb.com/rooms/34700067,260850524,2,51.40355,-0.16876,Private room in home,Private room,37.0,7,14,21,6
687347351461665536,https://www.airbnb.com/rooms/687347351461665499,1344485,4,51.37134,-0.09926,Entire condo,Entire home/apt,114.0,3,1125,159,43
34963868,https://www.airbnb.com/rooms/34963868,71698998,1,51.6143,-0.14807,Entire rental unit,Entire home/apt,80.0,2,7,0,1
35117347,https://www.airbnb.com/rooms/35117347,259381356,3,51.42939,-0.3028,Private room in home,Private room,38.0,1,7,0,7
35121780,https://www.airbnb.com/rooms/35121780,31360786,9,51.6323339847919,-0.0471755027060515,Private room in home,Private room,35.0,2,30,8,26
35151803,https://www.airbnb.com/rooms/35151803,43935156,52,51.51434,-0.13227,Entire rental unit,Entire home/apt,240.0,4,180,283,39
690361647374905856,https://www.airbnb.com/rooms/690361647374905814,440032750,6,51.50246240000001,-0.1050876,Entire serviced apartment,Entire home/apt,243.0,1,90,315,1
35158850,https://www.airbnb.com/rooms/35158850,37072656,2,51.51674,-0.16403,Entire rental unit,Entire home/apt,250.0,3,1125,344,59
35185190,https://www.airbnb.com/rooms/35185190,191390908,4,51.53317,-0.13941,Private room in home,Private room,130.0,2,1125,0,18
690395974918774912,https://www.airbnb.com/rooms/690395974918774944,61649970,1,51.46637,-0.19511,Entire rental unit,Entire home/apt,285.0,3,365,342,27
693180051265457920,https://www.airbnb.com/rooms/693180051265457915,282403697,85,51.57274,-0.20267,Entire rental unit,Entire home/apt,111.0,1,45,0,36
35210430,https://www.airbnb.com/rooms/35210430,98958696,6,51.43912,-0.14989,Entire rental unit,Entire home/apt,80.0,2,1125,0,1
693867063468906624,https://www.airbnb.com/rooms/693867063468906650,302763502,1,51.45297,-0.14623,Entire condo,Entire home/apt,150.0,7,30,98,7
695363214296877952,https://www.airbnb.com/rooms/695363214296877983,57991359,27,51.51079,-0.09406,Entire serviced apartment,Entire home/apt,519.0,2,1125,260,7
699688762503101696,https://www.airbnb.com/rooms/699688762503101721,266965831,23,51.51562,0.01936,Entire serviced apartment,Entire home/apt,189.0,2,365,359,11
35362969,https://www.airbnb.com/rooms/35362969,13237781,2,51.4855,-0.18675,Entire rental unit,Entire home/apt,139.0,4,14,16,21
699712905056135040,https://www.airbnb.com/rooms/699712905056134995,26858133,1,51.5329,-0.22252,Entire condo,Entire home/apt,183.0,3,7,63,20
703492736264594176,https://www.airbnb.com/rooms/703492736264594170,477080016,1,51.5264,-0.10991,Entire rental unit,Entire home/apt,182.0,5,1125,17,18
704039894543920768,https://www.airbnb.com/rooms/704039894543920714,269308503,350,51.58935122036559,-0.0999261054423652,Entire rental unit,Entire home/apt,203.0,14,1125,343,3
704351279339190272,https://www.airbnb.com/rooms/704351279339190232,31264741,1,51.40108,-0.07013,Entire home,Entire home/apt,120.0,4,365,343,2
35365653,https://www.airbnb.com/rooms/35365653,57989340,135,51.55632,-0.2121,Entire rental unit,Entire home/apt,55.0,2,500,0,13
35419679,https://www.airbnb.com/rooms/35419679,14777171,1,51.468579571362696,-0.0510944813249475,Entire townhouse,Entire home/apt,275.0,5,10,5,13
35604117,https://www.airbnb.com/rooms/35604117,24162360,9,51.53399,-0.23159,Private room in townhouse,Private room,41.0,3,730,0,22
35670201,https://www.airbnb.com/rooms/35670201,33889201,793,51.5079,-0.20178,Entire home,Entire home/apt,1378.0,3,1125,0,18
35703255,https://www.airbnb.com/rooms/35703255,4990088,8,51.545769,-0.075613,Entire rental unit,Entire home/apt,47.0,3,365,0,105
704427970199553280,https://www.airbnb.com/rooms/704427970199553251,469594075,33,51.58492,-0.20468,Entire serviced apartment,Entire home/apt,93.0,2,365,349,0
704494968493662720,https://www.airbnb.com/rooms/704494968493662770,185324181,68,51.52137,-0.02122,Entire home,Entire home/apt,279.0,3,365,349,10
704908006326966784,https://www.airbnb.com/rooms/704908006326966780,42621797,16,51.56024663436136,-0.0811300289512628,Private room in home,Private room,42.0,2,7,354,27
705572408326035200,https://www.airbnb.com/rooms/705572408326035157,342153867,1,51.5105797,-0.4693715,Private room in rental unit,Private room,65.0,1,31,365,9
35727331,https://www.airbnb.com/rooms/35727331,21690253,2,51.55237,-0.14026,Private room in rental unit,Private room,45.0,2,28,0,18
706544786988336000,https://www.airbnb.com/rooms/706544786988336010,180089144,1,51.60559649114475,0.0902660589391154,Entire rental unit,Entire home/apt,77.0,3,1125,251,1
35742008,https://www.airbnb.com/rooms/35742008,143401424,5,51.48363,-0.12415,Private room in rental unit,Private room,40.0,3,5,0,0
707786930883506176,https://www.airbnb.com/rooms/707786930883506165,14895094,3,51.52837,-0.12327,Entire condo,Entire home/apt,190.0,1,365,212,15
708034432442046208,https://www.airbnb.com/rooms/708034432442046154,28618596,1,51.47916,-0.18387,Entire condo,Entire home/apt,150.0,3,21,13,9
35749816,https://www.airbnb.com/rooms/35749816,203358983,2,51.63659,-0.0824,Private room in home,Private room,29.0,1,1125,0,11
708500513642460800,https://www.airbnb.com/rooms/708500513642460766,19896989,1,51.45189,-0.12801,Entire loft,Entire home/apt,100.0,3,1125,58,9
35761343,https://www.airbnb.com/rooms/35761343,14435818,16,51.52572,-0.09715,Entire rental unit,Entire home/apt,150.0,2,1125,0,8
709253362787719808,https://www.airbnb.com/rooms/709253362787719747,23843893,4,51.493785,-0.131192,Entire rental unit,Entire home/apt,160.0,4,365,0,24
35781936,https://www.airbnb.com/rooms/35781936,255174952,1,51.53328,-0.09211,Private room in home,Private room,27.0,5,1125,0,7
709263805059770496,https://www.airbnb.com/rooms/709263805059770521,199456979,1,51.47987,-0.07269,Entire rental unit,Entire home/apt,83.0,3,365,59,6
35994817,https://www.airbnb.com/rooms/35994817,22111598,2,51.43819,-0.20116,Private room in home,Private room,50.0,1,1125,0,19
709438876864787328,https://www.airbnb.com/rooms/709438876864787334,85931679,1,51.46718,-0.0131,Entire serviced apartment,Entire home/apt,70.0,4,35,0,0
36029191,https://www.airbnb.com/rooms/36029191,18685999,5,51.50464,-0.31661,Private room in home,Private room,55.0,3,60,76,22
713171857960222848,https://www.airbnb.com/rooms/713171857960222884,121370898,1,51.33547,-0.00811,Private room in home,Private room,55.0,2,60,311,24
36063353,https://www.airbnb.com/rooms/36063353,15368760,32,51.51117,-0.18901,Entire home,Entire home/apt,485.0,4,1125,0,25
36096221,https://www.airbnb.com/rooms/36096221,2754020,4,51.55429,-0.16197,Private room in rental unit,Private room,70.0,2,120,0,2
713757822365183232,https://www.airbnb.com/rooms/713757822365183238,261575173,2,51.54916,-0.28524,Private room in home,Private room,77.0,1,1125,143,50
713837359235063936,https://www.airbnb.com/rooms/713837359235063894,342080484,1,51.515189192426,-0.1628164574503898,Private room in condo,Private room,160.0,1,14,0,2
714283664385133056,https://www.airbnb.com/rooms/714283664385133020,339972728,5,51.515071,-0.066669,Entire rental unit,Entire home/apt,280.0,1,120,241,17
714453347204834176,https://www.airbnb.com/rooms/714453347204834226,30296549,2,51.46124285907611,-0.1954750344157219,Private room in condo,Private room,106.0,1,7,9,12
36101850,https://www.airbnb.com/rooms/36101850,97141875,2,51.56532,-0.44838,Private room in home,Private room,47.0,2,28,165,43
714894098531707264,https://www.airbnb.com/rooms/714894098531707211,216464627,3,51.54832,-0.03512,Private room in home,Private room,50.0,1,365,43,11
715099238340558080,https://www.airbnb.com/rooms/715099238340558024,5302348,12,51.609615551023225,-0.112181045114994,Private room in home,Private room,80.0,1,365,163,4
36134129,https://www.airbnb.com/rooms/36134129,41634675,2,51.43168,-0.34512,Entire townhouse,Entire home/apt,275.0,4,28,64,5
715115823024080640,https://www.airbnb.com/rooms/715115823024080638,408877666,34,51.50147,-0.0214,Entire serviced apartment,Entire home/apt,174.0,21,365,335,1
715784049511312384,https://www.airbnb.com/rooms/715784049511312435,167604439,28,51.5217,-0.11246,Entire rental unit,Entire home/apt,166.0,4,365,0,68
36347610,https://www.airbnb.com/rooms/36347610,173261363,4,51.50259,-0.29528,Private room in condo,Private room,37.0,4,1125,0,4
716544991910125568,https://www.airbnb.com/rooms/716544991910125598,23900173,1,51.5050988,-0.0546754999999999,Entire rental unit,Entire home/apt,115.0,2,200,0,7
36366471,https://www.airbnb.com/rooms/36366471,9870,4,51.57632,-0.14563,Entire home,Entire home/apt,130.0,5,50,0,0
36371745,https://www.airbnb.com/rooms/36371745,103752046,3,51.48237,-0.1826,Entire condo,Entire home/apt,220.0,2,1125,173,76
36399168,https://www.airbnb.com/rooms/36399168,17276665,1,51.54438,-0.14246,Entire rental unit,Entire home/apt,96.0,5,1125,0,0
36438810,https://www.airbnb.com/rooms/36438810,249925948,1,51.53842,-0.47089,Entire rental unit,Entire home/apt,190.0,3,14,0,0
36442658,https://www.airbnb.com/rooms/36442658,40587970,11,51.52877,-0.36427,Private room in home,Private room,71.0,2,730,119,7
36468486,https://www.airbnb.com/rooms/36468486,5518082,3,51.43453,-0.21919,Private room in condo,Private room,90.0,1,2,0,0
716627618061669248,https://www.airbnb.com/rooms/716627618061669279,7638042,4,51.47930293549689,-0.1497814183719225,Private room in condo,Private room,69.0,3,30,16,9
717197136532581376,https://www.airbnb.com/rooms/717197136532581394,18870700,1,51.5647444375623,-0.1254498649284934,Entire condo,Entire home/apt,199.0,1,365,89,0
36471394,https://www.airbnb.com/rooms/36471394,218388261,3,51.50981,0.02559,Entire condo,Entire home/apt,755.0,3,28,308,3
717252170755672448,https://www.airbnb.com/rooms/717252170755672456,468205924,1,51.55502871555638,-0.1534170255462029,Private room in rental unit,Private room,57.0,1,1125,129,20
36497268,https://www.airbnb.com/rooms/36497268,272941208,2,51.51428,-0.2066,Entire rental unit,Entire home/apt,74.0,2,365,8,41
718725160630788608,https://www.airbnb.com/rooms/718725160630788662,446696518,5,51.53358,-0.02275,Entire serviced apartment,Entire home/apt,121.0,1,365,284,66
718745417376937728,https://www.airbnb.com/rooms/718745417376937776,6958439,2,51.4868714,-0.1799195,Entire villa,Entire home/apt,450.0,7,365,81,0
36507829,https://www.airbnb.com/rooms/36507829,274465013,1,51.46739,-0.14785,Private room in home,Private room,40.0,7,12,0,0
36691874,https://www.airbnb.com/rooms/36691874,184198744,1,51.50982,-0.04771,Entire rental unit,Entire home/apt,160.0,1,14,0,13
36697644,https://www.airbnb.com/rooms/36697644,275824189,1,51.55682,-0.1024,Private room in home,Private room,26.0,1,60,0,3
719467397598156800,https://www.airbnb.com/rooms/719467397598156854,65040257,44,51.51367,-0.16529,Entire rental unit,Entire home/apt,468.0,6,90,4,1
36727615,https://www.airbnb.com/rooms/36727615,76949426,1,51.46327,-0.13522,Entire rental unit,Entire home/apt,85.0,2,1125,0,1
720066098775004672,https://www.airbnb.com/rooms/720066098775004650,480199261,4,51.56418,0.07529,Entire condo,Entire home/apt,150.0,1,365,0,3
720091186835325824,https://www.airbnb.com/rooms/720091186835325873,479535561,72,51.51729,-0.16491,Entire condo,Entire home/apt,450.0,7,365,88,0
36757601,https://www.airbnb.com/rooms/36757601,49331593,4,51.51712,-0.04986,Private room in rental unit,Private room,23.0,3,1125,0,0
721484132346736768,https://www.airbnb.com/rooms/721484132346736721,11283688,3,51.48211,-0.20383,Entire condo,Entire home/apt,154.0,5,1125,224,3
36766758,https://www.airbnb.com/rooms/36766758,131162602,2,51.52543,-0.29218,Private room in rental unit,Private room,32.0,1,6,0,0
721632647426306304,https://www.airbnb.com/rooms/721632647426306326,33296100,3,51.55809,-0.24425,Entire guest suite,Entire home/apt,82.0,7,1125,354,2
722376741292730240,https://www.airbnb.com/rooms/722376741292730194,430911122,24,51.52552,-0.08779,Entire rental unit,Entire home/apt,171.0,1,45,0,2
